Rank,teamId,teamName,team,teamFullName,location,teamAbbrevName,teamLevel,synergyTeamId,newestTeamId,newestTeamLevel,newestTeamName,newestTeamAbbrevName,newestTeamLocation,Conf
1,802105856,Harris-Stowe State,Harris-Stowe State,Harris-Stowe State University,Harris-Stowe State,HSU,BBC,,802105856,BBC,Harris-Stowe State,HSU,Harris-Stowe State,NAIA American Midwest
1,577496064,Tougaloo,Tougaloo,Tougaloo College,Tougaloo,TC,BBC,,577496064,BBC,Tougaloo,TC,Tougaloo,NAIA HBCU Athletic Conference [formerly Gulf Coast]
1,739162368,Xavier (LA),Xavier (LA),Xavier (LA),Xavier (LA),XVLA,BBC,,739162368,BBC,Xavier (LA),XVLA,Xavier (LA),NAIA Red River
1,668923648,Bushnell,Bushnell,Bushnell,Bushnell,BSHNL,BBC,,668923648,BBC,Bushnell,BSHNL,Bushnell,NAIA Cascade Collegiate
1,577501184,Shawnee State,Shawnee State,Shawnee State University,Shawnee State,SSU,BBC,,577501184,BBC,Shawnee State,SSU,Shawnee State,NAIA River States
1,730245632,Stillman,Stillman,Stillman College,Stillman,SC,BBC,,730245632,BBC,Stillman,SC,Stillman,NAIA HBCU Athletic Conference [formerly Gulf Coast]
1,690392320,University of the Cumberlands,University of the Cumberlands,University of the Cumberlands,University of the Cumberlands,UC,BBC,,690392320,BBC,University of the Cumberlands,UC,University of the Cumberlands,NAIA Mid-South
1,552833792,Dakota Wesleyan,Dakota Wesleyan,Dakota Wesleyan University,Dakota Wesleyan,DWU,BBC,,552833792,BBC,Dakota Wesleyan,DWU,Dakota Wesleyan,NAIA Great Plains
1,730360832,Oakland City,Oakland City,Oakland City University,Oakland City,OCU,BBC,,730360832,BBC,Oakland City,OCU,Oakland City,NAIA River States
1,658784733,Bearcats,Rust College,Rust College,Rust College,RUST,BBC,,658784733,BBC,Bearcats,RUST,Rust College,NAIA HBCU Athletic Conference [formerly Gulf Coast]
1,624112642,Panthers,Philander Smith College,Philander Smith College,Philander Smith College,PSC,BBC,,624112642,BBC,Panthers,PSC,Philander Smith College,NAIA HBCU Athletic Conference [formerly Gulf Coast]
1,634226864,Knights,Southern New Orleans (SUNO),Southern New Orleans (SUNO),Southern New Orleans (SUNO),SNOS,BBC,,634226864,BBC,Knights,SNOS,Southern New Orleans (SUNO),NAIA HBCU Athletic Conference [formerly Gulf Coast]
1,540962608,Bruins,Carolina,Carolina,Carolina,CARO,BBC,,540962608,BBC,Bruins,CARO,Carolina,NAIA Continental Athletic Conference
1,558302947,Ambassadors,Oakwood,Oakwood,Oakwood,OAKW,BBC,,558302947,BBC,Ambassadors,OAKW,Oakwood,NAIA HBCU Athletic Conference [formerly Gulf Coast]
1,611554601,Warriors,Westcliff,Westcliff,Westcliff,WEST,BBC,,611554601,BBC,Warriors,WEST,Westcliff,
1,690382531,Red Hawks,Simpson (CA),Simpson (CA),Simpson (CA),SCA,BBC,,690382531,BBC,Red Hawks,SCA,Simpson (CA),
1,765072494,Stallions,Abraham Baldwin Agricultural College,Abraham Baldwin Agricultural College,Abraham Baldwin Agricultural College,ABAC,BBC,,765072494,BBC,Stallions,ABAC,Abraham Baldwin Agricultural College,NAIA Southern States
1,767929541,Night Hawks,Thomas (GA),Thomas (GA),Thomas (GA),TGA,BBC,,767929541,BBC,Night Hawks,TGA,Thomas (GA),NAIA Southern States
1,518545061,Royals,Johnson,Johnson University,Johnson,JOHN,BBC,,518545061,BBC,Royals,JOHN,Johnson,NAIA Appalachian
1,575651042,Rams,Bluefield,Bluefield,Bluefield,BLUE,BBC,,575651042,BBC,Rams,BLUE,Bluefield,NAIA Appalachian
1,565537975,Bearcats,Brescia,Brescia,Brescia,BRES,BBC,,565537975,BBC,Bearcats,BRES,Brescia,NAIA River States
1,684200035,Mountaineers,Eastern Oregon,Eastern Oregon,Eastern Oregon,EAST,BBC,,684200035,BBC,Mountaineers,EAST,Eastern Oregon,NAIA Cascade Collegiate
1,587891372,Tigers,Doane,Doane,Doane,DOAN,BBC,,587891372,BBC,Tigers,DOAN,Doane,NAIA Great Plains
1,740133606,Rams,Mobile,Mobile,Mobile,MOBI,BBC,,740133606,BBC,Rams,MOBI,Mobile,NAIA Southern States
1,633083793,Lions,Florida Memorial,Florida Memorial,Florida Memorial,FLOR,BBC,,633083793,BBC,Lions,FLOR,Florida Memorial,NAIA The Sun
1,663069873,Royals,Warner,Warner,Warner,WARN,BBC,,663069873,BBC,Royals,WARN,Warner,NAIA The Sun
1,543818965,Conquistadors,Florida National,Florida National,Florida National,FLOR,BBC,,543818965,BBC,Conquistadors,FLOR,Florida National,NAIA Continental Athletic Conference
1,682150371,Firehawks,Tennessee Southern,Tennessee Southern,Tennessee Southern,TENN,BBC,,682150371,BBC,Firehawks,TENN,Tennessee Southern,NAIA Southern States
1,775880442,Barons,Brewton Parker,Brewton Parker,Brewton Parker,BREW,BBC,,775880442,BBC,Barons,BREW,Brewton Parker,NAIA Southern States
1,707098919,Vikings,Missouri Valley,Missouri Valley,Missouri Valley,MISS,BBC,,707098919,BBC,Vikings,MISS,Missouri Valley,NAIA Heart of America
1,630445312,Univ of Science and Arts of Oklahoma,Univ of Science and Arts of Oklahoma,Univ of Science and Arts of Oklahoma,Univ of Science and Arts of Oklahoma,SAO,BBC,,630445312,BBC,Univ of Science and Arts of Oklahoma,SAO,Univ of Science and Arts of Oklahoma,NAIA Sooner
1,501938233,Golden Eagles,La Sierra,La Sierra University,La Sierra,LA S,BBC,,501938233,BBC,Golden Eagles,LA S,La Sierra,NAIA Great Southwest Athletic Conference
1,719642769,Bulldogs,Wilberforce,Wilberforce,Wilberforce,WILB,BBC,,719642769,BBC,Bulldogs,WILB,Wilberforce,NAIA HBCU Athletic Conference [formerly Gulf Coast]
1,532782547,Stars,Oklahoma City,Oklahoma City,Oklahoma City,OKLA,BBC,,532782547,BBC,Stars,OKLA,Oklahoma City,NAIA Sooner
1,588068226,Trolls,Trinity Christian,Trinity Christian,Trinity Christian,TRIN,BBC,,588068226,BBC,Trolls,TRIN,Trinity Christian,NAIA Chicagoland
1,516112787,Spires,St. Mary,St. Mary,St. Mary,ST.,BBC,,516112787,BBC,Spires,ST.,St. Mary,NAIA Kansas Collegiate
1,642665293,Mustangs,University Of The Southwest,University Of The Southwest,University Of The Southwest,UOTS,BBC,,642665293,BBC,Mustangs,UOTS,University Of The Southwest,NAIA Red River
1,609053696,University of Saint Francis (IL),University of Saint Francis (IL),University of Saint Francis (IL),University of Saint Francis (IL),USF,BBC,,609053696,BBC,University of Saint Francis (IL),USF,University of Saint Francis (IL),NAIA Chicagoland
